heart_rate,body_temperature,skin_conductance,ecg_sigmoid,hydration_state,combined_metrics
65.8,36.92,1.2010410685723236,0.9992723772812409,Dehydrated,26.23007836146339
44.2,35.72,0.567352808,0.983126608562646,Slightly Dehydrated,20.36761985414066
64.0,36.67999999999999,1.30377439978146,0.8770730491671425,Slightly Dehydrated,25.715211862237147
69.11993497395548,36.499509946189264,1.258080971,0.0159063917118147,Hydrated,26.72335807071413
64.0,36.67999999999999,1.1460546915081875,0.0043857466576126,Dehydrated,25.45761010954145
82.0,35.84,1.071516649185412,0.8053384164084221,Slightly Dehydrated,29.92921376639846
64.0,36.67999999999999,1.1950375906275092,0.0136536590973508,Dehydrated,25.47217281243121
68.8,37.040000000000006,1.285790217786358,0.0003687584164039,Dehydrated,26.78153974405069
66.87695181084197,35.767323028505174,2.1076097809669503,0.9988009189419756,Hydrated,26.43767138481402
85.74843630041568,37.92081343381791,1.8140609964682144,4.128376293331564e-05,Hydrated,31.370838003616186
73.75944821599053,36.038286471639935,0.6350050933676439,0.7858349830425586,Hydrated,27.804643691010167
64.0,36.67999999999999,1.142324305271907,0.0015545708060724,Dehydrated,25.455969719019496
75.4,36.92,2.137480458968102,0.9868746816628972,Slightly Dehydrated,28.86108878515775
50.55696893306336,36.72925612224868,0.8414167266249604,0.99965096874789,Hydrated,22.28182318767122
51.1435096619727,36.245492464434776,1.5112683068439177,0.0003974674371089,Hydrated,22.22516697517213
64.0,36.67999999999999,0.7307892843578347,0.0082439300646015,Dehydrated,25.35475830360561
77.3754640634799,37.08251625191231,1.576045410727806,0.93021521712342,Hydrated,29.241060235810856
71.8,38.0,1.8677329036706865,0.9998093727572478,Dehydrated,28.16688556910698
65.8,36.56,0.9738666498132972,0.5087491068802403,Slightly Dehydrated,25.960653939173387
80.8,37.52,2.315677027767068,0.9994662238057266,Dehydrated,30.4087858128932
56.8,36.44,1.1048390225570728,0.9716673867939526,Slightly Dehydrated,23.829126602337755
62.2,36.92,1.6943106119806035,0.0048447649976397,Slightly Dehydrated,25.20478884424456
64.0,36.67999999999999,0.9676256661861282,0.2368549842731445,Slightly Dehydrated,25.471120162614817
64.0,36.67999999999999,1.1129269360856406,9.562314853593552e-05,Slightly Dehydrated,25.448255639808544
77.95245293440718,36.61740937165552,2.3582894344233747,0.9920373586989584,Hydrated,29.480047274796256
88.0,35.84,1.7072744011187502,0.969822018514124,Dehydrated,31.62927410490822
77.80000000000001,37.64,0.5039842704381405,0.9920373586989584,Dehydrated,29.234005407284275
56.95859125985655,37.70267469418021,1.2478420940256272,0.0006170150109385,Hydrated,23.97743126576833
64.0,36.67999999999999,1.4279633963337748,0.3307045972225539,Slightly Dehydrated,25.60966699838908
82.6,37.28,1.2990375691738696,0.9996612806862848,Dehydrated,30.54467471246504
71.8,37.52,1.4279633963337748,0.0205325012068145,Dehydrated,27.692123974385147
64.0,36.67999999999999,1.6537147622654005,0.9851530126604432,Dehydrated,25.82971694373146
77.2,37.88,1.1350994005151769,0.0717575422637513,Dehydrated,29.07171423569473
56.78265852711972,37.73566341185456,1.4850707614285783,0.9970115276645228,Hydrated,24.250101057016845
64.0,36.67999999999999,0.9521581420211254,0.9994896993167264,Dehydrated,25.65791196033446
60.615872907094825,36.25134782714521,1.384214069,0.9999038975845004,Hydrated,24.812834675206133
79.0,37.88,0.7742969763054863,0.000938770787138,Dehydrated,29.41380893677316
64.0,36.67999999999999,1.9967117073314795,0.5349429451582145,Dehydrated,25.802913663122425
67.34170692571857,38.5,1.364037855189012,0.9857970386273088,Hydrated,27.047885454883723
77.12856346575437,37.22703272666109,1.2854614865428324,0.7047456979980911,Hydrated,29.086450844239096
64.0,36.67999999999999,1.1048390225570728,0.0237763574414292,Slightly Dehydrated,25.452153844999625
72.97390838197838,37.58729799488605,1.4787850748131774,0.878147149230382,Hydrated,28.229534650226995
64.0,36.67999999999999,1.9500121525982368,0.0007460288338366,Slightly Dehydrated,25.65768954535801
59.75193925054157,38.36140707161666,1.258080971,0.8341044139014865,Hydrated,25.05138292676493
67.3019772918651,36.14304583356257,1.962992928086278,0.5262259093720687,Hydrated,26.483560490721505
77.80000000000001,36.32,1.0023385350968026,0.000124013017168,Dehydrated,28.780615637028493
64.6,37.75999999999999,2.316456977400646,0.5012499973958399,Slightly Dehydrated,26.29442674369912
84.93954124081304,36.76913090789165,0.7027457951063183,0.9805449154318068,Hydrated,30.847990714810702
53.92780382436122,37.09439159852697,1.2490964867591623,0.9989780293371416,Hydrated,23.31756748474612
64.0,36.67999999999999,1.416862848262876,0.945833299518764,Dehydrated,25.76067403694541
74.2,37.88,2.342615024425951,0.9892814183350668,Dehydrated,28.85297411069026
77.2,37.88,2.149486474694015,0.0327675548421883,Dehydrated,29.315563507384056
48.4,36.8,2.2658296330374443,0.6212835951910678,Slightly Dehydrated,22.02177830705713
57.805435840289846,36.603581583448175,2.2410539325387684,0.0373268873441294,Hydrated,24.17184956090523
83.19999999999999,35.48,0.8985406729336016,0.9919579763934316,Dehydrated,30.142624662331755
63.400000000000006,37.88,1.6663816085541951,0.0567861808087884,Slightly Dehydrated,25.750791947340744
64.0,36.67999999999999,2.1076097809669503,0.9993215356989306,Slightly Dehydrated,25.946732829166468
64.0,36.67999999999999,1.286207815118802,0.929563269107183,Dehydrated,25.723942771056493
91.0,36.92,2.194775861142748,0.0017877644247925,Dehydrated,32.52914090639189
64.0,36.67999999999999,1.6315631096819927,0.9999482999444196,Dehydrated,25.8278778524066
76.0,37.64,2.2413769109148785,4.405621802555803e-05,Slightly Dehydrated,28.970355241783228
55.10058490882102,37.19500281335552,2.067476502150473,0.7436448917562621,Hydrated,23.77667727902082
61.0,36.92,0.5634875307459772,0.9961659798885026,Slightly Dehydrated,24.86991337765862
65.46329932011932,35.56484521163769,2.303548057092457,0.3953209152859906,Hydrated,25.931753376033864
76.0,35.959999999999994,2.294731731581864,0.0932147230818236,Dehydrated,28.58698661366592
90.7213986599758,37.44717347460346,1.799017859414895,0.9999262680054845,Hydrated,32.74187906549992
53.51144642300363,35.87730042916106,2.430030738908944,0.9991714462916176,Hydrated,23.20448725934132
53.78303060018331,37.08438583353264,1.225119593118189,0.9943193908381032,Hydrated,23.271713854418064
70.6,36.67999999999999,0.9447226094963406,0.0060899913901984,Slightly Dehydrated,27.05770315022163
64.0,36.67999999999999,2.1088281193549467,0.999179683775874,Dehydrated,25.947001950782703
83.19999999999999,36.44,1.84574333719616,0.9460888925720085,Dehydrated,30.60795805744204
64.0,36.67999999999999,2.1076097809669503,0.0104050958493894,Slightly Dehydrated,25.699503719204085
61.69011115792025,35.87057206436112,0.9684067418526684,0.9998784423065994,Hydrated,24.88224210161016
64.0,36.67999999999999,0.6852509661027344,0.9999053282276124,Slightly Dehydrated,25.591289073582583
64.0,36.67999999999999,1.3578886668602883,0.0629733560569964,Slightly Dehydrated,25.52521550572932
64.0,36.67999999999999,1.102092155668626,0.0012417389403282,Dehydrated,25.44583347365224
71.75168468263604,36.86285675309615,2.067476502150473,0.8854414207672942,Hydrated,27.89186483966249
62.8,35.599999999999994,1.3223949777650916,0.9755172725647344,Dehydrated,25.17447806258245
53.2,36.08,0.918118747,0.0907097088873751,Slightly Dehydrated,22.57220711397184
75.94255117561329,35.81469636370978,1.6557822253881769,8.313181018838096e-05,Hydrated,28.35327822413036
72.94146025346109,37.338606425231205,1.977733354266065,0.0001015355534309,Hydrated,28.064475392127942
64.59015536118362,37.10147516216717,1.0281239693874376,0.4267802273201651,Hydrated,25.7866336800146
64.0,36.67999999999999,1.6537147622654005,0.0053515666052252,Dehydrated,25.584766582217654
64.0,36.67999999999999,1.0062030783592175,0.7997928218007208,Dehydrated,25.621498975039984
69.90112353675256,37.74411273166767,1.9091088560548903,0.9999228745413128,Hydrated,27.638566999754108
74.09487171168004,37.08330695923971,1.2655975288727757,0.0021827164453451,Hydrated,28.111489729059468
56.8,36.44,2.1427767258013883,0.9985137325558942,Slightly Dehydrated,24.09532261458932
85.0,35.120000000000005,2.205094842491941,0.0003614591498705,Slightly Dehydrated,30.58136407541045
64.0,36.67999999999999,1.0572861262300728,0.999427542820574,Dehydrated,25.684178417262657
50.09508305994977,36.66877504178216,0.9005640357352518,0.99984777520823,Hydrated,22.16606747816885
74.2,37.88,2.137480458968102,0.0213525561610205,Dehydrated,28.559708253782283
82.0,36.56,2.1551061045480937,0.0059405221983403,Slightly Dehydrated,30.18026165668661
50.0,36.99295677289667,1.0220970524696962,0.9998275102087958,Hydrated,22.253720333893785
64.0,36.67999999999999,2.2413769109148785,0.8198010248019487,Dehydrated,25.935294483929205
86.49618984906608,37.16267084743319,0.5127580868131814,0.9998462455588648,Hydrated,31.29286625721783
64.0,36.67999999999999,1.119613750644938,0.974294283548806,Dehydrated,25.693477008548435
64.0,36.67999999999999,0.9676256661861282,0.9998636296729204,Dehydrated,25.66187232396476
85.19829027853118,37.31790548260771,1.5110175207797278,0.0002003989518544,Hydrated,31.00685342021762
64.0,36.67999999999999,2.341479300685271,0.0029884723354771,Slightly Dehydrated,25.756116943255183
75.4,36.92,1.0749233297945002,0.0080022348142162,Dehydrated,28.35073139115218
64.0,36.67999999999999,1.5428980483337602,0.0019363737599119,Slightly Dehydrated,25.556208605523416
64.6,36.44,1.1705581001565917,0.999942576528388,Dehydrated,25.802625169171243
60.99266895842334,37.16732011257024,1.6267907014252805,0.7539887164489482,Hydrated,25.13519212221695
64.0,36.67999999999999,2.1427767258013883,0.0016838284352324,Dehydrated,25.706115138559152
79.6,37.040000000000006,2.467134413027326,0.7261149812607791,Dehydrated,29.958312348572026
74.80000000000001,36.32,2.294731731581864,0.0002472162132931,Dehydrated,28.35374473694879
56.74564481089233,36.64666763146114,1.985762987335878,0.0004348823701209,Hydrated,23.844627578014865
64.0,36.67999999999999,2.1537171219455065,0.9953210890136492,Dehydrated,25.957259552739785
75.91849324784074,37.60455259132585,2.0504881036698985,0.0133869178276647,Hydrated,28.89673021516604
67.19720723633607,37.00724379666939,1.6663816085541951,0.5274723043445937,Hydrated,26.59957623647606
64.0,36.67999999999999,1.7834687945971164,0.9999009711200578,Dehydrated,25.86584244142929
94.33357720924948,36.63848158999668,1.2905186308623156,5.118565776345391e-05,Hydrated,33.06565715394156
50.8,36.32,1.7072744011187502,0.9999205259080828,Slightly Dehydrated,22.45679873175671
63.13217567955516,37.27344650651583,0.9521581420211254,0.999913042143232,Hydrated,25.589423342558835
67.6,36.67999999999999,1.2655975288727757,0.9333919644249092,Slightly Dehydrated,26.61974737332442
86.2,37.4,2.1551061045480937,0.0334073893875317,Slightly Dehydrated,31.447128373483903
59.2,36.67999999999999,0.6004860196459643,0.011658416554833,Slightly Dehydrated,24.1230361090502
67.18370233643775,35.91421203365849,2.1656607535765424,0.4837557189379275,Hydrated,26.43683271065268
70.0,37.4,2.316456977400646,0.9635611345791598,Dehydrated,27.670004527994955
80.19999999999999,35.959999999999994,2.393467457846791,0.0615141816946344,Slightly Dehydrated,29.65374540988536
58.0,36.8,1.3522424759044616,0.9958064279474874,Slightly Dehydrated,24.287012225962982
64.0,36.67999999999999,0.922463663,0.0122488347375965,Slightly Dehydrated,25.4036781244344
64.0,36.67999999999999,1.1258147884272964,0.06978478287658,Slightly Dehydrated,25.468899892825966
77.22873156665202,38.5,1.6557822253881769,0.9525741268224334,Hydrated,29.58427197971565
88.05188715760862,36.596935526435146,0.8812196661488996,0.0002624991973487,Hydrated,31.3825762123475
68.71040098624017,36.29995489559659,0.6154643184502344,0.1531637157650862,Hydrated,26.444745979013025
72.4,38.0,1.537401989,0.0003004285887303,Slightly Dehydrated,27.984425604397185
53.412410587473694,37.17443428604105,2.494364707805901,0.8145725807070178,Hydrated,23.473945540506914
64.0,37.52,1.7628378424367528,0.000245983520582,Slightly Dehydrated,25.820770956489337
77.2,37.88,2.430030738908944,0.2279364505732162,Slightly Dehydrated,29.43449179737054
71.2,36.2,0.7118116088075153,0.9995022924146872,Slightly Dehydrated,27.27782847530555
52.6,36.92,2.2658296330374443,0.7667410642285427,Slightly Dehydrated,23.13814267431649
59.10476177234844,36.57754578006442,2.2160465420144586,0.9940889311437562,Hydrated,24.723110756392764
64.0,36.67999999999999,1.6243776221290502,0.5597136492671929,Dehydrated,25.71602281784906
79.0,37.75999999999999,1.3578886668602883,0.995008426424266,Dehydrated,29.778224273321136
64.30810206773849,36.646266508976886,0.9980174722181798,0.6704011598088686,Hydrated,25.65569680218561
64.0,36.67999999999999,1.537401989,0.0001010291939077,Dehydrated,25.55437575454848
79.6,36.56,1.285790217786358,0.2921427285755187,Dehydrated,29.434483236590467
64.0,36.67999999999999,2.1019614008067298,0.001823813794358,Dehydrated,25.69594630365027
50.0,36.85442743217413,1.576045410727806,0.9908517289465656,Hydrated,22.355331142962125
74.07586096448672,36.77273995655451,1.2655975288727757,0.9951310687562414,Hydrated,28.27733237966756
72.97150078459742,37.11401776940422,1.5968383259871253,0.9954812910171904,Hydrated,28.16945954275149
82.59063936386022,36.76511321244449,1.5428980483337602,0.0004571690725804,Hydrated,30.22477694842776
51.4,36.56,1.7474861697280182,0.8879529614430097,Slightly Dehydrated,22.64885978279276
68.56930833682958,36.14059634404697,0.530789783,0.9996729269856488,Hydrated,26.56009184771555
51.94628684157924,35.93755067242549,2.0540985713035123,0.1907722638399218,Hydrated,22.53217708728704
75.45353792676158,36.84343987272462,1.3223949777650916,0.0020661500400454,Hydrated,28.40535973182284
74.80000000000001,38.0,1.946887324709824,0.6294831119673949,Dehydrated,28.844092609169305
50.0,37.03090554899701,2.303548057092457,0.9693799019988838,Hydrated,22.575958377022086
50.2,35.959999999999994,0.6280126932172418,0.3262929005454786,Slightly Dehydrated,21.77857639844068
65.8360832978138,37.21731338186009,1.8140609964682144,0.9750350359323668,Hydrated,26.46062317801861
64.6,36.08,1.1460546915081875,0.9999585093099298,Slightly Dehydrated,25.706503300204528
78.0588330746147,36.70591481128018,1.7302582810823997,0.0870657724402712,Hydrated,29.145517984854383
81.15792375967851,37.52798134785637,2.1088281193549467,0.0044962731609411,Hydrated,30.199807375012693
48.4,36.32,1.185290293045043,0.9998566388190988,Slightly Dehydrated,21.726286732966035
67.6,36.56,1.7072744011187502,0.956892745058914,Slightly Dehydrated,26.70604178654441
62.8,36.32,1.0281239693874376,0.9999482999444196,Slightly Dehydrated,25.28701806733297
73.16711815890433,35.85699693908807,0.8714661440103713,0.0586901749920911,Hydrated,27.48856785424872
100.0,36.08,1.6980891743007631,0.9626731126558706,Slightly Dehydrated,34.68519057173916
70.51229115921501,36.53842522492361,1.209795366973108,0.9998766054240136,Hydrated,27.315097089133936
82.6,35.84,1.0191528985500984,0.0063055472873358,Dehydrated,29.86636461145936
64.0,36.67999999999999,2.137480458968102,0.998063626240088,Dehydrated,25.953886021302043
62.40812067298402,36.3550230974326,2.194775861142748,0.0004571690725804,Hydrated,25.239594200157985
86.87909510513876,36.39233068493384,0.6280126932172418,0.9795678126859472,Hydrated,31.219751573993943
71.47025979858628,37.8621707323092,0.7742969763054863,0.0002704913256808,Hydrated,27.526749499631663
58.6,36.67999999999999,2.165859431148456,0.0028716291557003,Dehydrated,24.36218276507604
64.0,36.67999999999999,2.467134413027326,0.9821895683594748,Dehydrated,26.032330995346697
81.4,37.88,1.4485100419539072,0.0002638146329283,Slightly Dehydrated,30.18219346414671
47.8,36.2,1.185290293045043,0.0001041056706119,Dehydrated,21.296348599678915
69.44183079468569,36.77500574957416,1.9374792357070605,0.0066266972496629,Hydrated,27.04023561930414
92.37459739258516,36.62053223708435,2.4476008267142992,0.3110960820230453,Hydrated,32.93845663460172
74.2,37.75999999999999,2.154604299474492,0.9996385408501296,Dehydrated,28.778560710081152
77.2,37.88,2.341479300685271,0.9889585931657288,Dehydrated,29.60260947346276
55.0,36.2,1.0557055521794243,0.0584145555423962,Slightly Dehydrated,23.07853002693045
70.0,37.040000000000006,1.5977173301547118,0.9998177593073108,Dehydrated,27.409383772365505
40.6,35.72,1.4769912653198107,0.999674557738225,Slightly Dehydrated,19.69916645576451
64.0,36.67999999999999,1.416862848262876,0.0027731345645394,Dehydrated,25.52490899570685
70.0,37.64,0.8364073115330364,0.9770226300899744,Dehydrated,27.36335748540576
50.0,36.75905298804692,0.846992101,0.9982736188342628,Hydrated,22.15107967697029
80.48549657841787,36.18852095867052,0.516639884,0.0006201058936875,Hydrated,29.29781938174552
50.0,36.98418698170935,1.225119593118189,0.0060598014915841,Hydrated,22.05384159407978
64.89852346432787,37.38303623028372,0.6907218425460071,5.9766827881927485e-05,Hydrated,25.74308532599637
64.0,36.67999999999999,2.105621869649001,0.3577829070425624,Slightly Dehydrated,25.78585119417289
64.0,36.67999999999999,2.105280624705859,0.1954466227264376,Slightly Dehydrated,25.74518181185807
89.6976189812601,38.43622854311964,1.364037855189012,0.9212896628294648,Hydrated,32.60479376059956
64.0,36.67999999999999,2.3168691037587505,0.999246479101418,Slightly Dehydrated,25.99902889571504
64.0,36.67999999999999,0.8397620121014706,0.7667410642285427,Dehydrated,25.5716257690825
68.90388694457803,36.22245588517005,0.6012449445381483,0.9776865613009676,Hydrated,26.6763185838968
64.0,36.67999999999999,1.1258147884272964,0.1406381257341341,Dehydrated,25.48661322854036
80.865896414708,36.41968474422941,1.2208536542829722,0.9975519196247,Hydrated,29.87599668321128
76.95324463851101,36.67315541565206,1.5112683068439177,0.0005527786369235,Hydrated,28.78455528491098
70.0,37.64,1.4787850748131774,0.0073549470215804,Slightly Dehydrated,27.28153500545869
52.0,35.72,0.8985406729336016,0.9346246665744272,Slightly Dehydrated,22.388291334877007
64.0,36.67999999999999,2.342615024425951,0.0135864863998191,Dehydrated,25.75905037770644
61.4584408836221,37.06606767530816,1.1490236003506842,0.999913042143232,Hydrated,25.168361300356047
74.2,37.64,2.105280624705859,0.1693838969340187,Slightly Dehydrated,28.52866613040997
91.0,35.599999999999994,2.2413769109148785,0.9982907672530508,Dehydrated,32.45991691954198
92.2,36.67999999999999,0.9676256661861282,0.9962602881726408,Dehydrated,32.71097148858969
64.0,36.67999999999999,2.194775861142748,0.2488042177691386,Slightly Dehydrated,25.780895019727968
64.0,36.67999999999999,1.0023385350968026,0.9490685297470564,Slightly Dehydrated,25.65785176621096
63.00478391193184,35.5,2.365109756838624,0.9690816796121242,Hydrated,25.459743837095647
72.62276477533004,36.113042539611214,1.8140609964682144,0.9437470664268328,Hydrated,27.87340384445908
67.78826691360011,36.389983584972114,1.6751717422188035,0.0984115479473766,Hydrated,26.487958447184603
70.6,36.56,2.481358314131532,0.9999508212618822,Slightly Dehydrated,27.66032728384835
64.0,36.67999999999999,1.0281239693874376,0.9939401985084158,Dehydrated,25.67551604197396
64.0,36.67999999999999,2.315677027767068,0.9632083915942198,Dehydrated,25.98972135484032
51.4,35.959999999999994,1.2478420940256272,0.0019754138317109,Dehydrated,22.15245437696433
64.0,36.67999999999999,1.4690759901600217,0.0070685939469613,Slightly Dehydrated,25.539036146026746
92.2,36.32,1.576045410727806,0.1207868433942093,Slightly Dehydrated,32.5542080635305
69.13919590663443,35.5,2.454013908877887,0.9996421361416782,Hydrated,27.023212987913496
84.69010916180683,36.24304097399786,1.6953365654054062,0.0327675548421883,Hydrated,30.665313564013072
71.8,37.52,1.9648020981167584,0.999893259163099,Slightly Dehydrated,28.071173839319965
64.0,36.67999999999999,1.0418853966327308,0.4267802273201651,Slightly Dehydrated,25.537166405988224
48.4,36.67999999999999,2.229317844,0.0313709322481939,Dehydrated,21.835172194062043
82.0,37.64,2.194775861142748,0.1318156181131951,Slightly Dehydrated,30.491647869813985
74.2,36.44,2.439853050690382,0.072091298197694,Dehydrated,28.28798608722202
71.8,37.75999999999999,0.6841339721649509,0.497500020833125,Slightly Dehydrated,27.68540849824952
64.0,36.67999999999999,2.150831328247896,0.9989881878262474,Slightly Dehydrated,25.95745487901853
92.8,36.44,0.6578788058931111,0.0618034662635885,Dehydrated,32.48992056803918
55.6,36.67999999999999,1.9500121525982368,0.9981852660075085,Slightly Dehydrated,23.80704935465144
46.6,36.8,1.985762987335878,0.7280991982662492,Slightly Dehydrated,21.528465546400533
64.0,36.67999999999999,1.7279406126504653,0.998130102472916,Dehydrated,25.851517678780844
64.0,36.67999999999999,2.1427767258013883,0.0406990535714664,Dehydrated,25.71586894484321
53.660800981641245,37.26748594264331,0.6682553245187657,0.0391657227967643,Hydrated,22.90892699290002
94.0,35.72,1.323916190068204,0.0248435441410036,Slightly Dehydrated,32.7671899335523
73.61942300817587,37.60697231790342,0.9650119844156624,0.9999520354310126,Hydrated,28.29783983648149
49.6,36.56,2.1571111958121625,0.9608342772032356,Slightly Dehydrated,22.31948636825385
76.93431226688939,38.5,1.1129269360856406,0.9598825680419544,Hydrated,29.37678044275425
63.86102025074684,36.51007587876361,1.1237588715274505,0.0047729801147632,Hydrated,25.374906995288168
64.0,36.67999999999999,1.7628378424367528,0.2042403022840917,Slightly Dehydrated,25.66176953618021
64.0,36.67999999999999,2.3582894344233747,0.0220963221533701,Slightly Dehydrated,25.765096439144184
76.60000000000001,37.64,1.5030359207003328,0.9990422829475396,Slightly Dehydrated,29.18551955091197
66.71498466884618,36.1884311809116,0.5653181215689917,0.0012859124433925,Hydrated,25.86750497094254
60.62647172421016,36.69331273125511,2.137480458968102,0.0570545825989204,Hydrated,24.87857987425808
91.6,35.72,2.497785224066581,0.0460888270372796,Slightly Dehydrated,32.46596851277596
62.424461341007365,36.4721719545693,2.102891552445908,0.0009481966443537,Hydrated,25.250118261166733
54.56907842781754,37.57188502211209,0.922463663,0.0001813319282603,Hydrated,23.26590211121448
87.4,36.2,1.2692221519575364,0.9998045479488256,Dehydrated,31.4672566749766
62.57194581820868,36.61830301976421,0.9650119844156624,0.998130102472916,Hydrated,25.288347731215367
93.1871245151536,36.763831153084304,1.2469158902654105,0.9999038975845004,Hydrated,33.049443864021946
58.968174949735015,36.839975006736495,0.8040971348489836,0.0195506970206531,Hydrated,24.157949447085286
55.6,36.44,1.119613750644938,0.0011293308734361,Slightly Dehydrated,23.2901857703796
64.0,36.67999999999999,0.9640363606176214,0.001021970662858,Dehydrated,25.41126458282012
60.60078903432739,36.44507389779816,1.834424674388362,0.4476920904256748,Hydrated,24.83199492423489
76.0,37.64,2.3582894344233747,0.9999076654661732,Dehydrated,29.249549274972384
88.70489018651365,36.97776247231429,2.1656607535765424,0.9991114227521378,Hydrated,32.21185620878916
53.2,36.08,1.2990375691738696,0.9997996010481456,Slightly Dehydrated,22.894709292555504
83.8,36.8,1.6751717422188035,0.1145585792327058,Slightly Dehydrated,30.59743258036288
100.0,36.67999999999999,1.5360161328092496,0.0615141816946344,Dehydrated,34.56938257862597
64.0,36.8,0.9374196006471665,0.9982032904694216,Dehydrated,25.683905722779144
64.0,36.67999999999999,2.178360789960597,0.9998186680717396,Slightly Dehydrated,25.96454486450808
64.0,36.67999999999999,0.7027457951063183,0.0107717300451416,Dehydrated,25.348379381287863
64.0,36.67999999999999,0.6682553245187657,0.2819114248166501,Dehydrated,25.40754168733385
70.57763431967088,36.349746489166925,1.209795366973108,0.0691384203433468,Hydrated,27.051578649038564
68.5278024801809,36.528640776126124,1.0220970524696962,0.9042183719036724,Hydrated,26.74568967017009
67.83433885850465,37.27931521190182,2.2321912672233832,0.0006201058936875,Hydrated,26.836616360880885
44.8,36.08,1.4680411450188082,0.0230898850889622,Slightly Dehydrated,20.59278275752694
81.4,36.67999999999999,2.2658296330374443,0.9995496342228318,Dehydrated,30.336344816815068
53.2,36.67999999999999,1.185290293045043,0.9998979555494248,Slightly Dehydrated,23.016297062148617
77.2,37.88,1.1460546915081875,0.999163126157145,Slightly Dehydrated,29.30630445441633
64.0,36.67999999999999,1.2366944275887026,0.9991672966072072,Dehydrated,25.728965431048977
57.21596424669544,37.25350296363852,1.6663816085541951,0.9967310104383614,Hydrated,24.28314495733163
64.0,36.67999999999999,1.673873013117814,0.1171189908757805,Dehydrated,25.6177480009984
50.0,37.19354693828771,1.0438920788368975,0.9997465270647836,Hydrated,22.30929638604735
64.0,36.67999999999999,1.0504783620740166,0.9917968494210516,Dehydrated,25.680568802873765
68.2,37.16,1.323916190068204,0.9961659798885026,Slightly Dehydrated,26.920020542489176
64.0,36.67999999999999,0.7331661491113934,0.0012171807900397,Dehydrated,25.35359583247536
59.974412407991046,37.26954209797401,2.258371545202495,0.6456563062257954,Hydrated,25.036995589348336
73.60930188463637,36.41219080179035,1.1705581001565917,3.735524021578192e-05,Hydrated,27.79802203545588
75.4,38.0,0.8040971348489836,0.0009156136762173,Dehydrated,28.5512531871313
83.8,36.8,0.9045083610490698,0.7567604506198106,Slightly Dehydrated,30.565317202917218
64.76870605526328,36.885828417144,0.7601613396578939,0.0949190469179324,Hydrated,25.62740371474578
64.0,36.67999999999999,1.1258147884272964,0.002651433201366,Slightly Dehydrated,25.45211655540716
64.0,36.67999999999999,0.7331661491113934,0.9999605327548994,Dehydrated,25.60328167046657
78.4,37.88,1.5718701577042364,0.1970238855938461,Slightly Dehydrated,29.512223510824523
74.2,37.88,1.6267907014252805,0.998130102472916,Slightly Dehydrated,28.67623020097455
61.96918863664236,35.92031104745132,1.286207815118802,0.8765329524347759,Hydrated,25.013060112911813
64.0,36.67999999999999,2.1427767258013883,0.9992312686712584,Dehydrated,25.95550199861816
80.8,36.8,0.5653181215689917,0.1306754230256939,Dehydrated,29.57399838614867
50.0,36.25489533650474,1.258080971,0.0117161699408046,Hydrated,21.88117311936139
